student_id,age,gender,department,semester,entrance_score_pct,current_gpa,backlogs,study_hours_per_week,attendance_pct,assignment_submission_rate,family_income,fee_payment_delay_days,scholarship,lms_login_frequency_per_week,library_visits_per_month,extracurricular_participation,distance_from_home_km,commute_mode,mental_health_score,sleep_hours_per_night,disciplinary_actions,dropout
STU104033,19,Male,Business Administration,8,56.7,2.89,0,3.3,63.2,100.0,91100,39,0,0.9,11,1,20.1,Bicycle,4.8,8.4,1,1
STU104034,20,Male,Mechanical Engineering,1,100.0,6.86,0,16.9,90.5,56.5,220400,20,0,12.1,12,0,30.6,Own Vehicle,7.5,8.4,0,0
STU104035,18,Male,Mechanical Engineering,8,63.8,5.12,1,12.0,71.5,35.6,79300,26,0,6.1,5,0,58.1,Walking,8.0,4.2,0,0
STU104036,22,Male,Electrical Engineering,5,65.8,5.7,0,13.6,75.5,94.6,60000,50,0,10.8,5,0,29.1,Public Transport,7.6,5.9,0,1
STU104037,22,Female,Electrical Engineering,5,55.5,5.34,0,10.3,76.5,76.0,60000,19,0,14.3,11,0,19.5,Hostel,5.2,7.7,0,1
STU104038,20,Male,Business Administration,8,55.8,5.09,0,8.3,90.3,63.5,60000,20,0,11.8,10,0,10.6,Own Vehicle,7.1,7.0,0,1
STU104039,20,Female,Computer Science,2,81.7,5.94,2,11.6,92.1,82.6,98000,38,0,13.6,0,1,49.7,Public Transport,9.4,6.3,0,0
STU104040,20,Female,Business Administration,8,97.2,6.96,0,19.0,77.8,78.3,60000,19,0,3.5,8,0,34.5,Public Transport,3.6,4.9,0,0
STU104041,22,Male,Business Administration,3,63.2,8.33,0,13.0,77.0,65.9,104300,19,0,16.0,7,1,46.7,Bicycle,8.8,5.8,1,0
STU104042,23,Female,Business Administration,3,74.2,5.04,1,17.9,49.8,81.8,60000,19,0,8.1,6,0,9.7,Hostel,8.9,5.4,0,1
STU104043,18,Male,Civil Engineering,4,72.6,3.74,0,13.3,70.1,93.5,60000,21,0,2.9,2,0,13.8,Walking,3.2,8.3,1,1
STU104044,20,Male,Business Administration,5,82.0,3.94,0,19.3,66.7,87.6,67000,25,0,0.0,2,1,17.2,Bicycle,5.3,5.5,0,1
STU104045,18,Female,Computer Science,3,96.6,7.16,0,17.9,84.4,87.7,60000,19,0,8.5,0,0,11.4,Bicycle,6.1,6.7,0,1
STU104046,21,Male,Electronics & Communication,7,88.3,8.56,0,11.2,78.5,91.7,64600,18,0,6.1,3,0,24.7,Walking,8.5,7.0,1,0
STU104047,19,Female,Civil Engineering,1,67.1,4.45,2,8.3,64.3,55.6,60000,24,0,5.3,0,0,17.9,Bicycle,6.3,6.4,0,1
STU104048,20,Female,Business Administration,6,76.3,8.47,0,21.7,82.1,84.2,82900,22,0,11.7,3,0,13.2,Public Transport,5.5,6.4,1,0
STU104049,21,Male,Computer Science,6,77.5,6.19,0,9.3,79.1,88.6,60000,45,0,18.6,7,0,9.4,Walking,6.4,4.8,0,0
STU104050,20,Female,Business Administration,5,69.8,7.36,0,18.5,44.4,79.3,60000,34,0,5.5,1,1,4.6,Own Vehicle,7.3,6.0,1,0
STU104051,20,Male,Civil Engineering,5,56.8,3.34,1,15.2,94.0,70.6,60000,18,0,10.1,11,0,41.0,Hostel,6.2,6.1,1,0
STU104052,23,Female,Computer Science,6,60.4,3.65,4,11.8,88.2,65.8,60000,38,0,5.6,13,1,46.1,Hostel,9.0,5.7,0,0
STU104053,23,Male,Civil Engineering,8,83.8,6.85,0,18.0,76.7,80.6,63900,56,0,5.1,6,0,22.1,Public Transport,6.1,8.3,0,0
STU104054,18,Male,Computer Science,2,85.0,7.57,0,24.6,84.9,98.7,60000,28,0,4.9,8,0,0.7,Bicycle,8.0,9.0,0,0
STU104055,20,Male,Computer Science,4,67.5,5.11,1,19.4,73.9,100.0,60000,25,0,17.8,0,0,6.4,Public Transport,4.3,7.8,0,0
STU104056,23,Female,Civil Engineering,5,73.1,6.32,2,15.9,54.5,100.0,60000,49,0,9.3,6,0,23.3,Public Transport,6.6,8.5,2,0
STU104057,21,Male,Electronics & Communication,3,84.4,7.69,0,26.4,100.0,61.6,111200,23,0,9.0,0,1,16.9,Hostel,5.6,5.7,0,0
STU104058,19,Female,Computer Science,8,49.5,1.69,1,3.3,89.0,68.9,60000,19,0,6.2,0,0,16.5,Walking,5.5,6.2,0,1
STU104059,22,Male,Electrical Engineering,5,64.6,4.63,2,7.2,90.2,90.9,129200,16,0,9.5,0,1,17.4,Hostel,9.5,5.4,2,1
STU104060,19,Male,Mechanical Engineering,5,94.2,6.71,0,11.7,76.0,100.0,60000,21,0,6.8,5,0,0.7,Walking,5.3,6.6,0,0
STU104061,18,Male,Civil Engineering,2,73.6,5.14,0,24.9,95.8,70.5,101800,31,0,19.7,5,0,13.6,Bicycle,5.5,5.3,1,1
STU104062,22,Male,Computer Science,4,56.4,5.17,1,21.6,59.3,85.7,91600,19,0,10.9,5,1,10.9,Bicycle,3.1,5.1,0,0
STU104063,21,Female,Civil Engineering,6,71.4,4.9,1,3.0,75.1,66.0,87300,32,0,10.3,1,0,0.3,Public Transport,4.5,3.0,0,0
STU104064,23,Male,Mechanical Engineering,4,82.3,3.37,3,11.9,85.9,83.1,60000,28,0,9.4,6,0,98.3,Walking,2.7,7.1,0,1
STU104065,20,Female,Business Administration,7,39.4,2.78,0,5.7,71.2,75.3,60000,27,0,16.5,3,1,9.3,Bicycle,8.9,8.0,0,0
STU104066,23,Female,Electrical Engineering,2,72.1,4.07,2,14.7,89.7,83.7,60000,28,0,9.1,6,0,1.9,Hostel,7.0,7.9,0,0
STU104067,20,Male,Mechanical Engineering,2,65.5,6.04,0,21.3,84.3,66.8,60000,19,0,7.6,5,1,73.2,Walking,8.3,7.5,0,0
STU104068,23,Female,Computer Science,3,50.3,5.31,1,21.8,81.4,58.5,60000,20,0,10.4,0,1,0.9,Public Transport,7.4,7.6,0,1
STU104069,18,Female,Business Administration,3,71.0,2.2,1,16.9,68.4,100.0,60000,23,0,13.6,3,0,3.3,Public Transport,4.5,6.1,2,1
STU104070,18,Female,Business Administration,7,68.4,4.23,4,12.0,79.7,78.0,60000,17,0,14.3,8,0,6.1,Public Transport,7.8,4.4,0,1
STU104071,23,Male,Mechanical Engineering,7,69.7,6.14,0,14.3,100.0,100.0,60000,30,0,11.1,9,1,2.5,Walking,6.1,5.1,0,0
STU104072,23,Female,Mechanical Engineering,4,65.8,3.01,1,19.8,81.0,100.0,60000,18,0,10.7,1,1,5.0,Bicycle,7.7,6.1,0,0
STU104073,24,Female,Business Administration,5,57.7,5.87,3,31.4,83.3,54.5,60000,25,0,13.8,2,1,9.0,Bicycle,1.0,3.7,0,1
STU104074,20,Male,Electrical Engineering,3,52.5,5.88,0,6.7,89.8,90.4,60000,43,0,0.0,4,1,18.4,Bicycle,3.9,7.2,0,0
STU104075,18,Female,Electrical Engineering,5,61.7,4.68,1,26.1,62.5,63.6,60000,23,0,10.0,10,1,1.0,Hostel,5.1,7.0,0,1
STU104076,24,Male,Electrical Engineering,6,80.3,5.19,2,16.7,75.1,76.6,60000,29,0,6.3,7,0,12.0,Walking,6.8,7.2,0,0
STU104077,22,Female,Electronics & Communication,6,72.8,2.13,3,20.7,73.2,50.7,90000,18,0,9.1,0,0,32.7,Walking,3.1,7.7,1,1
STU104078,19,Female,Electrical Engineering,8,69.2,6.84,0,16.3,50.3,61.4,92300,49,0,11.8,7,0,3.6,Walking,10.0,4.2,0,0
STU104079,23,Female,Computer Science,5,57.5,7.81,0,24.8,91.0,72.2,60000,36,0,16.2,11,0,36.4,Bicycle,8.9,5.5,1,0
STU104080,24,Female,Computer Science,3,65.5,8.11,0,17.3,67.0,76.8,60000,29,0,3.1,6,0,8.7,Public Transport,9.1,5.0,0,0
STU104081,19,Female,Business Administration,1,78.8,6.0,1,10.5,88.0,83.6,60700,40,0,6.0,2,0,17.3,Bicycle,9.1,5.8,0,0
STU104082,23,Female,Business Administration,6,76.1,4.34,2,18.2,66.4,65.5,144300,33,0,4.8,9,0,11.7,Own Vehicle,7.2,5.6,0,0
STU104083,23,Male,Business Administration,7,64.3,6.48,0,22.9,100.0,87.2,66200,20,0,7.0,6,0,11.4,Hostel,4.4,3.7,0,1
STU104084,21,Male,Electrical Engineering,5,38.7,2.89,2,15.0,73.1,98.0,60000,20,0,2.3,5,0,24.5,Public Transport,7.3,7.4,0,1
STU104085,22,Male,Mechanical Engineering,8,61.9,5.72,0,0.5,100.0,89.1,93300,73,0,20.7,9,0,39.6,Walking,4.8,8.2,0,1
STU104086,19,Male,Mechanical Engineering,3,64.2,5.62,0,14.2,77.6,84.0,60000,25,0,14.4,5,1,15.9,Public Transport,6.1,5.5,0,1
STU104087,24,Female,Civil Engineering,1,59.1,4.88,1,15.7,77.8,88.1,60000,21,0,5.7,6,1,9.8,Bicycle,8.2,5.7,0,0
STU104088,24,Female,Computer Science,6,65.0,6.85,0,14.7,100.0,63.5,64600,18,0,10.1,9,1,56.4,Hostel,5.6,7.6,0,0
STU104089,24,Male,Civil Engineering,1,79.8,8.09,0,11.5,67.2,99.3,60000,20,0,7.8,3,0,3.5,Public Transport,5.4,6.4,0,0
STU104090,23,Male,Computer Science,1,69.6,4.73,1,24.3,79.2,65.0,60000,27,0,10.4,1,0,2.0,Walking,8.3,7.2,0,0
STU104091,18,Female,Electrical Engineering,6,81.9,5.07,1,0.0,86.1,100.0,67900,20,0,5.8,7,1,1.0,Walking,4.9,5.2,1,1
STU104092,20,Male,Electrical Engineering,4,51.9,0.15,4,15.7,79.7,88.6,60000,22,0,0.8,12,1,32.7,Walking,5.4,7.3,0,1
STU104093,21,Female,Electronics & Communication,5,66.3,4.75,1,15.8,79.1,91.3,60000,18,0,6.7,0,0,2.6,Public Transport,6.4,7.0,1,1
STU104094,24,Other,Business Administration,6,46.7,1.99,5,29.7,71.2,84.0,60000,30,0,14.9,8,1,27.3,Public Transport,6.9,5.9,1,1
STU104095,21,Male,Electronics & Communication,4,64.9,5.86,0,14.9,91.9,85.0,60000,21,0,2.6,6,0,23.1,Own Vehicle,8.1,6.4,0,1
STU104096,21,Male,Mechanical Engineering,5,57.5,4.06,0,18.1,82.5,73.2,60000,24,0,15.5,3,1,19.2,Hostel,5.3,3.7,0,1
STU104097,19,Male,Civil Engineering,5,85.4,6.47,2,15.9,90.5,66.9,60000,18,0,12.0,3,0,47.3,Public Transport,3.1,6.1,0,1
STU104098,23,Male,Civil Engineering,5,74.9,7.29,0,15.7,85.5,100.0,134100,15,0,8.0,9,0,17.6,Walking,9.3,6.5,1,0
STU104099,20,Male,Computer Science,6,82.2,7.21,0,27.3,89.1,86.5,64300,36,0,13.8,8,0,52.6,Public Transport,1.9,6.0,0,0
STU104100,18,Male,Business Administration,4,64.8,5.0,1,7.2,94.4,66.3,60000,29,0,10.6,1,0,62.8,Hostel,7.2,5.4,0,0
STU104101,24,Male,Business Administration,5,57.8,7.32,0,10.3,75.7,92.8,60000,17,0,0.0,7,0,4.9,Own Vehicle,6.6,8.3,1,1
STU104102,19,Male,Electrical Engineering,5,57.4,5.77,0,20.3,95.5,90.1,60000,34,0,8.0,11,0,7.2,Bicycle,7.0,8.1,0,1
STU104103,18,Male,Computer Science,2,73.2,5.19,0,16.8,77.8,80.1,60000,21,0,8.1,8,1,25.0,Own Vehicle,7.3,6.6,0,0
STU104104,18,Female,Computer Science,2,91.7,6.74,1,13.0,58.9,69.5,60000,22,0,16.8,0,0,17.1,Walking,6.0,7.0,0,1
STU104105,21,Male,Civil Engineering,1,74.9,7.26,0,14.5,75.4,96.0,225400,21,0,8.0,8,1,11.0,Hostel,6.5,4.1,0,0
STU104106,18,Female,Computer Science,2,65.5,5.56,0,21.4,69.9,99.2,60000,24,0,8.9,1,1,41.5,Walking,7.3,5.0,0,1
STU104107,23,Male,Computer Science,4,67.7,3.62,1,18.4,83.8,87.8,60000,19,0,3.8,6,0,69.5,Walking,7.1,5.9,1,0
STU104108,21,Male,Civil Engineering,8,69.6,7.0,0,10.0,76.0,86.1,60000,59,0,9.7,3,0,42.0,Hostel,1.0,5.1,0,0
STU104109,20,Male,Computer Science,8,94.3,9.56,0,16.7,81.8,73.3,60000,18,0,4.1,7,1,45.9,Bicycle,6.6,7.8,0,0
STU104110,18,Female,Computer Science,7,84.8,8.67,0,14.7,94.2,92.2,60000,22,0,15.4,3,0,1.0,Own Vehicle,8.2,5.7,1,0
STU104111,21,Male,Computer Science,5,73.1,8.32,0,18.3,100.0,75.5,60000,18,0,7.9,1,1,3.0,Walking,5.3,4.9,1,0
STU104112,19,Male,Electronics & Communication,2,71.3,9.02,0,12.8,84.1,65.9,60000,24,0,4.0,7,1,6.3,Hostel,7.5,9.1,0,0
STU104113,24,Male,Mechanical Engineering,3,73.6,8.66,0,6.5,95.2,100.0,75000,22,0,16.1,6,0,28.0,Walking,8.7,8.9,0,0
STU104114,20,Other,Electrical Engineering,7,75.9,6.62,0,19.7,77.5,69.6,65500,73,0,3.5,9,1,25.1,Bicycle,6.0,7.5,1,0
STU104115,21,Male,Civil Engineering,8,65.0,4.87,0,18.8,58.1,56.5,101800,25,0,11.3,3,0,2.0,Own Vehicle,6.8,4.0,0,1
STU104116,18,Male,Electrical Engineering,8,59.9,1.86,6,24.9,54.5,92.6,60000,38,0,0.2,0,0,0.7,Bicycle,2.8,8.4,0,1
STU104117,18,Female,Civil Engineering,4,82.4,6.61,1,5.8,75.8,56.8,60000,30,0,11.1,8,0,85.1,Public Transport,6.2,8.4,0,0
STU104118,19,Male,Mechanical Engineering,4,70.3,6.45,0,14.5,91.1,79.2,220300,16,0,15.3,11,0,34.8,Walking,7.7,4.2,0,0
STU104119,18,Male,Electronics & Communication,5,81.4,6.58,0,13.4,77.3,68.6,92600,25,0,6.8,3,1,16.9,Walking,5.7,3.6,0,0
STU104120,23,Female,Civil Engineering,1,89.8,4.16,1,12.2,95.1,72.1,60000,19,0,3.7,7,0,8.4,Hostel,5.8,5.8,1,0
STU104121,24,Male,Electronics & Communication,1,76.2,5.64,1,4.2,100.0,100.0,60000,18,0,3.9,4,0,109.9,Walking,7.6,7.0,0,0
STU104122,24,Male,Electrical Engineering,1,74.3,6.98,0,7.5,67.6,83.5,60000,19,0,9.7,13,0,1.7,Own Vehicle,7.4,8.4,0,0
STU104123,19,Male,Computer Science,6,100.0,6.36,1,16.9,100.0,88.4,60000,30,0,19.2,3,0,20.8,Public Transport,7.3,4.1,1,0
STU104124,23,Male,Civil Engineering,2,72.5,6.06,1,11.5,55.6,94.9,162700,18,0,14.9,5,0,28.6,Bicycle,3.4,8.9,0,0
STU104125,21,Female,Computer Science,6,56.9,5.24,0,9.2,100.0,75.3,87100,24,0,15.9,0,0,17.2,Bicycle,7.4,4.3,0,1
STU104126,18,Female,Mechanical Engineering,4,66.6,7.12,0,25.0,79.5,100.0,60000,26,0,4.7,12,0,28.6,Hostel,3.4,7.6,0,0
STU104127,18,Female,Civil Engineering,7,88.6,9.83,0,31.6,76.7,90.6,60000,21,0,15.5,3,0,25.7,Walking,6.1,6.5,0,0
STU104128,21,Male,Electronics & Communication,1,54.5,3.75,3,14.6,75.4,90.3,60000,19,0,13.7,11,0,36.7,Hostel,10.0,8.1,1,1
STU104129,20,Female,Civil Engineering,3,61.0,5.17,0,4.5,68.8,74.1,60000,23,0,11.5,3,1,43.4,Own Vehicle,7.8,7.0,0,1
STU104130,18,Female,Business Administration,2,83.3,7.01,0,17.8,100.0,91.7,60000,18,0,6.8,5,0,39.9,Walking,7.4,6.4,0,0
STU104131,24,Male,Civil Engineering,4,66.7,6.38,0,0.4,70.3,84.9,60000,17,0,14.9,2,0,23.7,Own Vehicle,5.0,7.4,1,1
STU104132,23,Female,Mechanical Engineering,5,68.7,6.35,1,5.5,70.6,99.9,60000,20,0,6.2,2,0,40.1,Walking,9.6,5.5,0,0
STU104133,21,Female,Electrical Engineering,2,82.9,8.91,0,17.9,60.7,76.9,60000,26,0,13.3,4,0,36.9,Walking,7.2,6.3,1,0
STU104134,24,Female,Electronics & Communication,6,61.4,1.18,1,5.3,68.3,100.0,60000,27,0,7.7,5,0,28.9,Hostel,1.8,4.8,1,1
STU104135,24,Male,Electronics & Communication,8,52.4,4.86,1,12.9,68.7,88.1,74800,24,0,4.7,4,1,5.0,Public Transport,5.1,7.5,0,0
STU104136,24,Male,Electrical Engineering,1,53.3,5.05,1,4.6,67.8,81.1,60000,32,0,7.6,0,0,3.9,Hostel,6.9,8.0,0,1
STU104137,19,Female,Computer Science,1,77.0,5.78,1,15.4,76.0,79.4,60000,31,0,19.4,7,0,12.1,Walking,5.9,7.1,0,0
STU104138,24,Female,Computer Science,8,73.1,2.23,2,22.9,61.4,80.9,96700,32,0,3.4,0,0,33.5,Own Vehicle,8.3,6.8,0,1
STU104139,21,Male,Civil Engineering,6,61.7,4.84,1,10.7,100.0,73.6,92800,41,0,14.6,4,1,4.3,Own Vehicle,3.9,6.1,0,1
STU104140,23,Male,Civil Engineering,8,56.1,3.35,2,14.9,74.9,91.0,60000,18,0,13.4,0,0,12.4,Hostel,6.7,9.6,0,1
STU104141,24,Female,Computer Science,6,66.8,8.02,0,9.3,85.2,84.8,60000,19,0,9.1,9,1,27.9,Bicycle,5.4,6.5,0,0
STU104142,19,Male,Computer Science,6,83.4,7.27,0,9.8,92.1,100.0,141100,30,0,7.2,10,0,32.0,Bicycle,6.8,4.5,1,0
STU104143,21,Male,Civil Engineering,2,60.0,3.52,1,9.2,100.0,76.5,128600,29,0,3.4,8,0,75.2,Walking,5.3,7.2,0,1
STU104144,18,Female,Mechanical Engineering,5,62.0,1.68,3,20.5,88.2,77.2,60000,33,0,15.2,4,0,11.4,Hostel,6.1,6.6,0,0
STU104145,19,Male,Mechanical Engineering,3,55.7,5.4,2,5.1,73.5,74.5,100400,21,0,3.3,3,0,53.2,Walking,9.4,9.2,0,0
STU104146,20,Male,Electrical Engineering,7,65.6,6.36,2,12.7,62.0,100.0,137900,20,0,0.0,4,1,1.6,Bicycle,3.2,6.5,0,0
STU104147,23,Male,Electronics & Communication,1,74.1,5.58,0,17.9,84.7,63.3,72700,19,0,11.5,5,0,57.4,Walking,10.0,4.7,0,1
STU104148,24,Female,Electronics & Communication,1,95.4,8.6,0,21.4,94.9,86.4,60000,25,0,3.2,7,0,64.5,Own Vehicle,10.0,8.7,0,0
STU104149,20,Male,Computer Science,5,72.6,5.25,0,18.1,82.0,89.7,60000,19,0,9.5,7,0,3.3,Bicycle,5.7,6.9,0,1
STU104150,20,Female,Computer Science,8,69.4,7.26,0,14.5,80.9,68.1,136800,18,0,3.3,0,0,51.2,Walking,9.5,5.8,1,0
STU104151,21,Other,Civil Engineering,8,80.4,8.02,0,11.0,83.0,100.0,80900,35,0,7.1,8,0,33.4,Hostel,8.2,9.4,0,0
STU104152,24,Female,Civil Engineering,5,78.4,3.65,3,21.5,49.3,65.0,68100,39,0,9.1,7,1,40.1,Own Vehicle,7.4,6.5,0,1
STU104153,24,Male,Computer Science,4,63.1,2.81,3,8.9,77.6,79.5,198700,22,0,10.2,2,0,9.5,Public Transport,4.7,5.8,0,1
STU104154,19,Male,Computer Science,3,97.6,10.0,0,9.0,90.3,100.0,60000,18,0,16.7,2,1,20.8,Own Vehicle,4.8,7.7,0,0
STU104155,19,Male,Electronics & Communication,8,69.7,7.07,0,24.5,79.4,79.4,60000,19,0,10.0,6,1,90.9,Public Transport,5.7,7.7,0,0
STU104156,22,Female,Mechanical Engineering,2,72.8,3.81,1,17.5,94.2,85.2,60000,25,0,10.1,6,0,69.9,Public Transport,5.6,7.7,1,1
STU104157,20,Female,Computer Science,2,76.6,3.62,2,17.8,93.2,75.8,60000,19,0,8.0,1,1,96.7,Walking,3.9,8.2,1,1
STU104158,19,Female,Civil Engineering,5,74.2,6.26,0,19.2,72.9,84.2,60000,23,0,14.6,6,1,23.8,Walking,5.0,4.0,2,1
STU104159,18,Male,Computer Science,4,88.3,5.24,3,14.3,81.7,95.2,89500,20,0,3.1,6,0,66.4,Walking,8.2,7.6,0,1
STU104160,20,Male,Electrical Engineering,4,62.9,4.53,2,4.9,77.6,74.7,60000,31,0,7.0,9,1,8.6,Public Transport,9.3,6.6,1,1
STU104161,20,Female,Electronics & Communication,8,79.4,6.28,0,16.8,51.6,45.2,60000,20,0,10.0,5,0,41.2,Walking,4.9,6.7,0,1
STU104162,21,Male,Electrical Engineering,3,72.0,5.61,0,14.9,77.4,84.5,60000,33,0,5.5,0,0,4.8,Hostel,10.0,5.8,0,0
STU104163,19,Female,Computer Science,8,81.8,8.35,0,9.0,65.6,85.9,60000,18,0,17.0,7,0,5.1,Bicycle,3.8,6.0,1,0
STU104164,23,Male,Business Administration,2,67.4,8.33,0,7.4,81.9,87.9,60000,21,0,11.6,0,1,34.9,Hostel,4.3,6.2,0,0
STU104165,22,Female,Electrical Engineering,3,65.8,4.5,3,14.7,85.1,76.3,87400,21,0,2.7,2,0,68.7,Hostel,2.4,6.7,0,1
STU104166,21,Female,Civil Engineering,1,78.8,4.49,1,5.5,75.5,70.1,98800,54,0,11.6,0,1,1.2,Own Vehicle,2.3,3.6,0,1
STU104167,19,Male,Electronics & Communication,6,74.3,6.57,0,14.0,67.4,81.3,60000,68,0,16.6,7,1,37.6,Bicycle,8.1,7.4,0,0
STU104168,21,Male,Business Administration,7,60.2,7.42,0,13.2,83.3,100.0,60000,18,0,6.4,1,0,8.2,Walking,5.7,7.8,0,0
STU104169,22,Female,Electronics & Communication,8,86.1,6.25,0,14.2,100.0,84.4,60000,18,0,16.8,9,1,62.5,Public Transport,6.6,7.1,0,0
STU104170,20,Male,Mechanical Engineering,2,78.8,7.66,0,17.8,49.6,94.8,60000,40,0,11.3,1,1,4.8,Walking,5.6,7.3,0,0
STU104171,19,Male,Business Administration,7,69.1,4.19,5,19.4,75.8,59.5,60000,27,0,9.0,0,0,65.8,Own Vehicle,3.1,7.8,1,1
STU104172,21,Male,Computer Science,2,64.4,5.18,1,10.0,70.9,78.6,60000,18,0,15.6,4,1,26.5,Own Vehicle,3.0,6.8,0,0
STU104173,20,Male,Electrical Engineering,6,74.4,4.09,0,21.1,74.0,70.0,175700,14,0,11.0,0,0,36.4,Own Vehicle,2.2,9.3,0,1
STU104174,20,Female,Electrical Engineering,6,77.9,6.25,0,13.5,78.5,100.0,60000,18,0,12.0,11,1,0.7,Walking,6.0,6.5,0,0
STU104175,20,Male,Civil Engineering,2,50.9,3.88,4,27.3,69.2,53.7,60000,25,0,8.9,3,0,17.8,Walking,6.6,7.8,0,1
STU104176,20,Male,Business Administration,1,74.5,6.93,0,10.9,88.4,90.6,74900,25,0,1.2,10,1,5.5,Public Transport,4.4,5.3,0,0
STU104177,23,Female,Electronics & Communication,1,77.8,9.07,0,3.7,76.6,90.1,60000,21,0,12.1,4,1,15.3,Public Transport,1.8,6.3,1,1
STU104178,21,Male,Business Administration,6,41.8,2.72,0,20.8,49.7,89.1,60000,23,0,11.3,7,1,48.3,Hostel,8.2,7.9,0,0
STU104179,21,Male,Computer Science,5,72.4,2.59,2,18.0,94.9,45.8,63200,20,0,7.3,3,0,124.4,Public Transport,8.2,6.3,0,1
STU104180,22,Female,Electronics & Communication,1,78.3,5.94,0,23.4,95.8,54.7,60000,68,0,0.0,15,0,23.7,Walking,2.7,5.8,0,0
STU104181,20,Female,Electronics & Communication,5,77.0,6.64,0,17.2,71.5,86.8,92000,22,0,13.1,1,1,28.0,Own Vehicle,3.9,6.9,0,0
STU104182,18,Female,Mechanical Engineering,7,79.6,6.69,0,31.4,80.7,71.2,60000,37,0,5.7,0,0,0.7,Bicycle,7.6,6.6,1,0
STU104183,23,Female,Computer Science,2,66.1,5.03,0,13.7,97.0,75.4,80100,25,0,4.4,7,1,27.5,Hostel,2.4,5.3,0,1
STU104184,18,Male,Computer Science,5,57.5,6.98,0,22.3,94.5,78.6,60000,18,0,3.9,1,0,48.2,Bicycle,3.6,6.0,0,0
STU104185,22,Male,Business Administration,3,48.4,4.09,0,11.3,99.0,69.2,60000,24,0,0.2,6,0,59.0,Hostel,9.2,6.8,0,0
STU104186,19,Female,Electrical Engineering,3,83.1,6.48,0,18.4,85.2,66.6,60000,24,0,12.3,5,0,55.2,Public Transport,5.2,3.3,0,0
STU104187,19,Female,Civil Engineering,4,78.4,5.03,1,19.7,89.3,83.0,60000,22,0,21.4,3,0,24.0,Walking,6.2,6.6,0,0
STU104188,18,Female,Business Administration,3,84.0,3.93,1,20.8,98.2,54.4,127300,23,0,6.7,4,1,3.7,Bicycle,3.8,5.3,0,1
STU104189,24,Male,Mechanical Engineering,4,61.3,5.43,0,20.4,75.2,77.4,87700,37,0,14.1,7,1,1.6,Walking,8.4,6.2,0,0
STU104190,21,Male,Electrical Engineering,2,79.6,6.76,0,0.0,86.2,75.0,130700,72,0,9.5,4,1,5.4,Hostel,5.3,4.8,1,0
STU104191,20,Male,Mechanical Engineering,4,52.0,2.46,1,14.5,48.4,82.6,60000,36,0,11.0,5,1,5.9,Public Transport,8.0,6.0,0,1
STU104192,23,Female,Electrical Engineering,5,59.6,4.69,4,11.0,51.9,100.0,60000,26,0,8.1,4,0,9.5,Walking,4.6,8.8,1,0
STU104193,18,Female,Electrical Engineering,4,71.5,5.49,0,12.4,87.0,70.3,60000,25,0,13.9,12,0,50.3,Own Vehicle,4.0,5.2,0,0
STU104194,21,Male,Electronics & Communication,6,78.0,5.24,2,13.0,86.1,87.1,60000,26,0,3.2,11,0,5.3,Public Transport,5.7,5.6,0,1
STU104195,21,Male,Mechanical Engineering,1,90.1,5.94,2,21.8,71.6,84.3,60000,22,0,9.7,0,0,6.3,Bicycle,4.3,6.0,0,1
STU104196,21,Male,Electronics & Communication,2,67.1,6.02,1,16.4,70.0,91.4,60000,38,0,15.3,6,0,133.2,Bicycle,4.8,3.7,0,1
STU104197,18,Male,Electronics & Communication,7,59.6,4.41,2,11.4,72.0,77.8,60000,18,0,12.7,2,0,33.5,Bicycle,4.3,4.2,0,1
STU104198,24,Female,Civil Engineering,4,59.0,3.77,1,4.7,81.2,100.0,60000,23,0,11.2,1,0,1.1,Bicycle,3.6,7.2,0,1
STU104199,19,Female,Civil Engineering,5,61.7,3.56,2,25.7,44.6,91.3,105200,30,0,9.7,0,0,11.9,Bicycle,7.4,5.7,0,1
STU104200,22,Male,Electrical Engineering,6,96.7,7.52,0,10.5,86.5,95.5,60000,21,0,8.2,4,1,7.9,Hostel,7.2,8.8,0,1
STU104201,23,Female,Civil Engineering,2,79.1,7.81,0,14.1,80.5,63.8,60000,18,0,8.2,5,0,12.2,Hostel,4.3,5.3,3,0
STU104202,20,Other,Electronics & Communication,8,83.4,7.0,0,30.0,83.5,86.4,60000,24,0,2.2,11,0,10.2,Public Transport,9.8,8.9,0,0
STU104203,18,Male,Electrical Engineering,4,67.1,4.99,2,10.7,75.3,73.4,60000,37,0,11.7,10,1,22.4,Walking,4.2,4.2,0,0
STU104204,20,Male,Electrical Engineering,8,70.0,6.09,2,13.1,57.6,68.1,60000,33,0,16.0,7,0,18.3,Own Vehicle,7.5,6.3,0,1
STU104205,23,Male,Electronics & Communication,4,78.4,8.45,0,16.6,64.6,75.6,60000,21,0,11.5,8,1,36.5,Hostel,1.1,5.3,0,1
STU104206,24,Male,Business Administration,4,63.9,5.9,1,3.8,99.8,82.2,60000,19,0,9.7,9,1,6.1,Hostel,5.6,7.5,0,0
STU104207,24,Male,Mechanical Engineering,5,66.5,5.74,1,2.9,69.5,89.9,60000,51,0,12.6,7,0,42.2,Hostel,1.9,5.6,0,1
STU104208,19,Female,Electronics & Communication,2,61.9,5.97,1,11.6,89.8,97.7,100800,20,0,0.0,11,0,12.7,Own Vehicle,4.4,5.8,0,0
